label,review
0,速度确实不是一般的慢，菜品我很喜欢～赞一个吧
0,一般，送餐的速度挺快的
0,"难吃,不新鲜"
0,两小时送到简直没谁了
0,卖家态度挺好，只是这蛋糕，我及其不满意，本来女儿过生日，我不在挺愧疚的，订了个蛋糕送她，可是亲戚朋友品尝蛋糕时，所谓的彩虹蛋糕，色素弄在手上洗都洗不掉，这还敢吃麽？结果大家也都是象征性的舔了一下，还感觉味道怪怪的！全部扔掉～唉，女儿也不高兴了，我心里更是愧疚的要命！卖家拜你所赐，绝对没有下一次了！
1,送餐相当的快，方便乐很多
0,米饭太少，还4元一份，不是我能吃，实在不像样
1,送餐快又准时，非常好吃，两个人竟然没吃完。晚上再煮点面放进去，晚饭都解决了。鸡块很多，味道很好。口味重！值得推荐！
1,速度很快，唯一不足就是第一次下单莫名的失败了。。。
0,速度太慢了，都快成夜宵了！
0,菜品说实话很一般，比正一味差远了，送餐师傅很快，态度也好，天气很热辛苦了
1,不到半个小时就送到了，超快
1,口味偏北方
0,居然里面还有油炸蟑螂！！！请问怎么投诉！！是打消费者热线吗！！！
0,溜肝尖硬的和烤老的板筋似的
0,鸡蛋沙拉没有沙拉，脆皮香蕉有点油。快递员忘记拿发票了，不高兴。
1,第二次购买了，作为早餐来吃还不错。
1,"还不错,就是饼皮有点厚"
1,方便，快捷，味道可口，快递给力
1,不错，下次还会再买的
1,好吃，准时
0,我点的是套餐，是不是应该有饮料？反正我没有。送餐时间太长了，差不多了要40多分钟
0,备注两遍不吃辣，还放辣椒，无语了！
1,"快递小哥很辛苦,下着大雪,还辛苦的工作,必须赞,好评"
1,外送小哥态度很好，很辛苦。
1,味道不错，但送了一小时。今天是周日啊～
1,送餐员很棒很准时，谢谢！
0,我点的餐虽然时间慢了些！快递员给打电话了，但是居然还送错了！哎！都不容易！
0,汉堡怎么小，怎么够塞牙缝！
1,送货时间挺准的就是对路不太熟悉～还可以吧～
0,等了一个半小时，都凉了。
0,菜品很差，这么多次了
1,啊我点了这么多次吗
1,粥少肉多，哈哈
0,"等了将近两小时才送到,都凉了,也不好吃"
1,毛血旺辣度正合适，料很足，比眉州的性价比更高
1,相当好吃的香锅，分量够足，味道也没的说。
0,下单一个小时！！！还没有人接单！！！！！！！！而且取消订单非得要打电话！！！！什么傻逼规矩！！！！！！！！！！！！！！
0,"要的腊八蒜没给带,说给退了,也不给钱,啥意思吗"
1,很辣、但是很香～吃完一次还想吃哈、送餐速度也很快～
1,还行，挺好吃！
1,"超级好,喜欢,送的还很快,喜欢上百度外卖了,啊啊,不要胖啊"
1,比我想象的快啊，才一个多小时，这两天都是两三个小时的。
1,吃习惯了，我们一直都点他家。就是用心做得好。
0,最近两次送来的肉都是臭的
1,感觉没有外婆家卷饼好吃
0,不错！挺快的！菜没凉
0,我要的冻豆腐的，送来的却是酸菜的。味道倒是还行，就这样吧。
1,口味有些甜，不是我喜欢的口味，可以换其它口味试试
0,送的太慢，最慢一单两个小时都没到
1,味道非常好，原材料很好！
0,2小时40分钟才把餐送来，餐送来已经凉了，还把雪梨汤洒了一塑料袋，也没带餐具
1,味道不错，送到的时候还是热的。
0,真怀疑是不是给我送错了，没吃过这么恶心的饭……除了荷包蛋和米饭，真的难以下口！！
1,用料十足，很好吃！
1,黄太吉一如既往的好吃，还得点近的地方
0,不大好吃……
1,经常订餐非常好吃，还很干净。
1,非常感谢百度外卖的服务，大哥因为找不到地方饶了大半个圈。
1,好吃的点心就属稻香村了！骑士送货很快，服务热情！赞一个！
0,"饭好少,感觉不像一份饭"
1,卷饼好吃。外卖小哥服务态度好。各种赞
1,感觉口味偏甜
1,小炒肉真心不是湖南小炒肉，坦白讲肉炒太老了，不推荐。鸭头不错
0,松仁玉米太难吃了这次的
0,泡馍送到汤全没了。坨成一团没法吃。勾魂凉皮难吃至极佐料都没放什么味道都没有。除了辣什么味道也没有。不会再来买饭。贵品质差
1,谢谢啦，辛苦，很赞赞赞赞
0,"“喂，你的外卖我在门口赶紧出来”,开门之后,塞到我手里就走，定的粥压根没给，"
0,筷子都没有
0,口味还可以，服务不怎么样，打了商家电话，和她说话说听不到，然后就给挂了，送餐太慢，我同事的20分钟就到了，我这一个小时才送到。
1,饼感觉是豆子做的，有股豆香味。很贴心有手套，就是肘子的肥肉块稍微有点大，瘦肉和肥肉分开了吃起来稍微有点腻。建议下次把肘子切成片吧
0,不送餐到手，非让自己取
0,我要投诉。奶茶里有虫子
1,非常非常非常好
1,"大虾很好吃好评,..."
1,很好吃，就是量少了一点，男生可能吃不饱
1,眉州东坡的宮爆鸡丁很好吃，送餐也很快
0,刚刚订完，打电话取消，都没取消成功，还是给送了，搞得课都没听好，订餐需谨慎，订了就不能取消
0,"私自挑动菜品,,不好吃也。,比较坑。"
0,尖椒肉丝吃出来个苍蝇
0,订的菜没有了，换了个便宜的菜，说了多退少补，结果没把钱给我退回来。诚信很有问题。锅包肉又硬又粘牙，酸的一B。再也不会点这家了。
1,"挺不错的，很好,就是说好的尖椒呢，结果是青椒，一点辣味都没有"
1,"速度很快,态度很好！赞！"
0,"我昨天中午11:34下的订单，下午一点还没到不说，只要打电话,就说就在附近，到了两点，餐点还没到，我说取消，一直取消到今天！我根本都没收到餐点,怎么订单就结束了？口口声声说给我取消,今天一看，嘿，订单结束了？！"
1,比想象中快多了～赞一个
0,送来的太早，都不知道备注送达时间有什么意义！
1,挺不错的，每个饺子一个格子放的很方便不会黏在一起
0,饭还行，就是送的太慢
0,送餐送的真他妈慢
0,味道一般般
1,"又好吃,又准时"
1,"速度需努力，再接再厉,,"
0,为什么烤肠付钱了，怎么没送啊
1,外面下雨还比预计时间早到，速度好评，点的菜也成功，味道不错！
0,送的有点慢
1,不如卷饼好吃
1,送餐小伙子可贴心了，还帮我妈把垃圾随手带下楼了，超级赞！
1,挺好，速度快
1,"多收了2块钱,不知道为什么？"
1,不错，配送人员很负责，时间准时一点就更好了
1,菜还行就是油有点大。送餐小哥不错萌萌哒.
1,快递员速度快服务好，辛苦了！
1,"非常快,超级方便,辛苦啦"
1,"很好，速度很快,味道也不错"
0,南瓜露是冰的...冰的！
1,挺好的，也很快，好评！
0,丸子特别多、几乎都是
1,味道不错，就是送的慢
0,沟通不畅，时间严重超时，再三催单终于送达，没有任何的歉意
1,很不错，用餐高峰送的很快，披萨很好吃
0,太差劲了，13:30才送到，晚了2个小时。谁这个点吃午饭啊？直接让他走人，以后再也不定这家了。
0,"好评给百度的送餐小哥。,但是麻辣香锅实在是.....反正以后不会再点了，特别少而且还不好吃！！！！！"
0,这麻酱做的是巨恶心
0,"便宜,送餐快,难吃"
1,一直买他家的香脆鸡肉披萨，喜欢
1,饺子很好吃，送餐很快
0,"这次的饭问题很大，第一付款项目中有鸡蛋但是未送。第二,米饭里居然有韭菜！第三,菜里有瓜子皮！不会再订！！！很差"
0,"牛肉粥肉有点少,而且盒子到的时候都压扁l"
1,还不错，量挺大。
1,没有放辣椒，吃着不是很爽
0,"米饭三元一份,着量着实..."
1,很好吃，也很快，非常不错，要是酱香鸡腿卷中的蔬菜可以多点就更好了！
0,很不满意！实物跟图片根本不是一样的东西！说3点到5点送到，可是5点40多才到。总之很失望！～
1,"卖家很贴心让给点辣油竟然把瓶子都拿来了！,芝士再多些就完美啦"
1,还是很好吃的，就是有时候菜品卖光了！
0,"馋嘴蛙太难吃了,想退退不了,根本不是馋嘴蛙的味儿,牛蛙柴死了,肯定是死了"
0,"南瓜粥洒了一兜子,黏糊糊的,那场面像翔一样,瞬间没食欲了"
1,非常不错，送餐快菜量足味道好
1,速度很快，服务好，稻香村食品也特别好吃。
0,"送的挺快的,但是我备注的辣椒去哪了？,还有韭菜鸡蛋的鸡蛋又去哪了？而且韭菜鸡蛋的比韭菜肉的还少一个,难道现在鸡蛋卖的比猪肉贵了吗,好奇怪哦"
0,"面太软了,味道一般"
0,土豆要多煮一下
1,肉很多啊，超值，下次尝试其他口味
0,菜太少了吧
1,准时！百度骑士辛苦！菜不错！美味！
1,鸡肉非常多，棒棒达。
0,"晕了,鸡肉丸10快就那样不满意,吃亏了,拌饭盒子太小"
1,快递员很客气辛苦，因为食物破损还跑了两趟，谢了！
0,肉不烂，吃起来很难吃，唯一比较好的就是包装很不错
1,今天师傅是不是手抖了，微辣格外辣！
1,还是一样的好吃，全吃掉了！
0,"有点慢,送来都凉了,而且也不太好吃"
0,未送达，打电话关机不接。
1,分量有点少，鸡腿肉不好吃，八宝菜原来是咸菜。。。
1,速度略慢了
0,送的好慢两点多给送到的，，什么事啊
0,"卷饼两端面太厚了,盖饭米饭太软了,配送员明知道我在6层,要求我去4层取餐"
1,十万个赞！最好喝没有之一！
0,太难吃了，尤其是那豆腐跟白水煮一样
0,很油很腻，味道一般
0,等了很久才到，最关键是一点不好吃，肘子卷饼甜糊糊，
0,海参怎么是生的，没法吃，郁闷
1,挺好吃的~
1,饼的味道还不错，但是南瓜粥如果真是六块买的话我觉得不太值，活动满减还不错
0,"土豆丝葱姜蒜什么配料都没有,白哗哗的能发照片就好了这个厨师是不是以前干司机的,气死了"
0,"味道不错,就外卖来说,挺好了"
1,味道很好，值得推荐
0,我第一次吃，不敢再吃了，因为我尝了一下红烧肉感觉肉肯定时间长了有味道，即使炖的咸味也掩盖不住，狮子头也是味道不正常就是肉不是新鲜的，我们是吃东西真是不敢相信他们商家怎么这么不在乎安全卫生、我们的身体还是自己在家吃吧。
1,"服务不错,但是太难吃了啊啊啊"
0,东西少，送餐慢
0,太烂了，太无语了
1,"没有想象中陷大,服务挺好的"
0,灰常一般，快是快，我家本来离餐厅就不远，饭比凉的好一点，就算非用餐高峰期外卖做成这样……拌饭是提前拌好的也不写明，多买了一袋酱←_←
0,大家都不要买，恶心死了，明明定的是豆浆，送来的确是可乐，还不给退，然后补送来的豆浆一打开里面长长一根头发，太恶心了！！！
0,操，送来全洒了不说，大夏天送来全是凉的，一个半小时送到，你们是特么做蜗牛来的吗？破外卖，必须你妈负分。菜品也特么很一般。
0,"世界上最难吃的,羊肉泡馍,卖盐的欠他们家钱。肯定打死的。"
0,粥是凉的，卷是错的，点的鸡腿肉，给的是红烧肉一样的不知道什么卷，不知道我不吃大肉吗？垃圾送货电话让下楼拿，我问为什么，他笑一笑然后就上来送了，态度反正很不爽，服务差，卷味道也一般，还送错，根本没吃，都扔了
0,"送的超级慢…,薯条都干了,整个俩小时才送到"
0,味道一般，米饭跟菜混在一起，不知道是不是把剩的掺进去了
1,送餐很快，可是为啥没餐具呢，用手吃？幸好送餐师傅给了两双百度餐具。
0,过桥米线，订单搞错成番茄米线，黑暗料理!
0,一份米饭还能再少点吗？？？？？？百度服务没的说，5星
1,第二次买了，味道很好!
1,抱歉，确认晚了，好吃
0,打电话让快点，还是十一点送到的，，，，
0,订单备注以及电话沟通都说得很清楚：一份面加热，另一份不用微波炉加热。送过来两份都是热的！黄太吉应当招起码懂中文的店员吧？？？？
1,不错，不错，家里有人住院，用百度外卖太方便啦！
1,味道不错，值得品尝！！！如果配送再快一些，那就完美了！
0,送了两个小时才到，我也是醉了
1,宝宝很爱吃荷兰豆，甜甜的
0,千万不要买，太难吃了，去年去店里吃过感觉还不错，今年完全变了啊，厨师是回家放牛了吗，还是老板变黑心了，全是肥肉，再也不会去吃了，小伙伴们千万别买啊，别上当，满20减19我也不买，而且送了一个半小时，我也是醉了
